username	time	date	city	tweet	flixbus	bahn	blablacar	country
metronom4me	17:09:02	18.11.2017		82822 Göttingen → Uelzen hat in Großburgwedel (planmäßig 16:56) +11 min. Grund: Überholung durch einen anderen Zug .	0	1	0	Uelzen, Niedersachsen, Germany
jobstairs_jobs	17:09:03	18.11.2017		#Job #Stellenangebot https://t.co/Llvy1OON6R - Deutsche Bahn AG: Quereinstieg zum Fahrdienstleiter (w/m) - Regionalnetz Karwendel	0	1	0	
drknoelk	17:09:03	18.11.2017		"Einfach mal ausnahmsweise ein Ticket kaufen und dann ausgerechnet heute in der S-Bahn kontrolliert zu werden.
Schon geil, schon echt geil."	0	1	0	
SPuschner	17:09:21	18.11.2017		Betteln in der U-Bahn: ‚Guten Tag, ich suche eine reiche Frau für meinen Ruhestand, freue mich über Kleingeld und w… https://t.co/VdiWrcE5G2	0	1	0	Berlin
kreisdueren	17:09:32	18.11.2017		"Rurtalbahn_GmbH: INFO:
Der Zug von Düren Bf (ab 15:20) nach Heimbach verkehrt ab Düren Bf ca. 15 Minuten verspätet.… https://t.co/KGSCClWxI0"	0	1	0	Düren
kreisdueren	17:09:32	18.11.2017		"Rurtalbahn_GmbH: INFO:
Der Zug von Heimbach (ab 16:17) nach Düren Bf hält heute nicht in Heimbach.
Wir bitten um Verständnis."	0	1	0	Düren
kreisdueren	17:09:33	18.11.2017		"Rurtalbahn_GmbH: INFO:
Der Zug von Düren Bf (ab 17:20) nach Heimbach fällt zwischen Düren Bf und Heimbach aus.
Wir bitten um Verständnis."	0	1	0	Düren
antimaerchen	17:09:55	18.11.2017		immer wenn ich im zug sitze er langsam &amp; quietschend anhält warte ich nur darauf dass sich frost an den fenstern bi… https://t.co/Dzj2MPeNHL	0	1	0	Deutschland
stoerticker	17:10:09	18.11.2017		[S-Bahn M]  4. Update S 7 #Wolfratshausen: #Stellwerksausfall / Prognose   +++ https://t.co/cfij7j8eSH	0	1	0	http://app.stoerticker.de
ABrummack	17:10:30	18.11.2017	Hamburg	RT @holimuk: Schweiz: Blockchain-Identität für Zug, E-ID fürs ganze Land https://t.co/stWx5CSeT6 Digitale Identität immer mehr L… 	0	1	0	 Deutschland
nordwestnews24	17:11:24	18.11.2017	Bremen	#metronom: 81928 Bremen Hbf → Hamburg Hbf hat in Sprötze (planmäßig 16:53) +11 min. Grund: Überholung durch einen anderen Zug .	0	1	0	 Deutschland
nordwestnews24	17:11:26	18.11.2017	Bremen	#metronom: 81928 Bremen Hbf → Hamburg Hbf hat in Buchholz(Nordheide) (planmäßig 16:57) +11 min. Grund: Überholung durch einen anderen Zug .	0	1	0	 Deutschland
nordwestnews24	17:11:27	18.11.2017	Bremen	#metronom: 82822 Göttingen → Uelzen hat in Großburgwedel (planmäßig 16:56) +11 min. Grund: Überholung durch einen anderen Zug .	0	1	0	 Deutschland
metronom4me	17:12:02	18.11.2017		81928 Bremen Hbf → Hamburg Hbf hat in Buchholz(Nordheide) (planmäßig 16:59) +11 min. Grund: Überholung durch einen anderen Zug .	0	1	0	Uelzen, Niedersachsen, Germany
erixxinfo	17:12:04	18.11.2017		Zug 83011 von Bremen Hbf nach Uelzen verkehrt heute mit 21 min Verspätung ab Uelzen (planmäßige Abfahrt 16:52). Grund: Stoerungen	0	1	0	
glenvanboob	17:12:04	18.11.2017		Ich bin einfach in die falsche Bahn gestiegen. Wow.	0	1	0	D to the resden
L4DyFrancis	17:12:10	18.11.2017		Die Bahn ist heute einfach nur wieder zum lieb haben ❤	0	1	0	The Shire
nordwestnews24	17:12:18	18.11.2017	Bremen	#erixxinfo: Zug 83011 von Bremen Hbf nach Uelzen verkehrt heute mit 21 min Verspätung ab Uelzen (planmäßige Abfahrt… https://t.co/ovAJHHHPoE	0	1	0	 Deutschland
AlinaAurora94	17:12:52	18.11.2017		@RzumEison @realantithese @DB_Info Mit Bahn würden wir zu spät kommen	0	1	0	Nordrhein-Westfalen
getfuckeranaly	17:12:59	18.11.2017		@SBahnBerlin Geht wohl nicht, bei Regen pünktlich sein... Und dann Kontrollierte machen, für die dummen die sich zur S-Bahn trauen...	0	1	0	
byP4trick	17:13:09	18.11.2017	Baden-Württemberg	RT @Aleksch1893: Bei den Auswärtsspielen ist diese Hinrunde der Wurm drin: Mitfahrgelegenheit für 2 nach Hannover gesucht, gern mit… 	0	0	1	 Deutschland
wolfgang_der	17:13:17	18.11.2017		RT @Heinrich_Krug: Sie kommen aus Hamburg? Schöne Stadt, fahren Sie abends mit der S-Bahn, ich meine alleine? Wenn nein würde mich der… 	0	1	0	Deutschland
R12341234123	17:13:31	18.11.2017	Frankfurt am Main	RT @FRlokal: Nahverkehr in #Frankfurt: Zwei U-Bahn-Linien fahren künftig nachts. https://t.co/7JZ4gFGXBp	0	1	0	 Deutschland
FLo_Hamburg	17:14:27	18.11.2017		RT @Korrektheiten: Unzensuriert:Brutaler Übergriff ausländischer Jugendlicher in Wiener U-Bahn - 18-Jährige als Retterin: U-Bahn Foto:… htt…	0	1	0	Hamburg
metronom4me	17:15:01	18.11.2017		81928 Bremen Hbf → Hamburg Hbf hat in Klecken (planmäßig 17:03) +11 min. Grund: Überholung durch einen anderen Zug .	0	1	0	Uelzen, Niedersachsen, Germany
ingwerbaer1	17:15:13	18.11.2017		Weiss man schon, ob #Dobrindt wieder Verkehrsminister wird , damit weitere vier Jahre für den #ÖPNV, die Bahn verlo… https://t.co/G2b1cX0KwH	0	1	0	Berlin, Wien, Zinnowitz
ATOMBE5	17:16:04	18.11.2017		RT @anna_IIna: Zwei Promille: 35-jähriger Asylwerber bespuckt DB-Mitarbeiter und schlägt Bundespolizisten gegen den Kopf. Kurze Ge… 	0	1	0	Überall 
nordwestnews24	17:16:16	18.11.2017	Bremen	#metronom: 81928 Bremen Hbf → Hamburg Hbf hat in Buchholz(Nordheide) (planmäßig 16:59) +11 min. Grund: Überholung durch einen anderen Zug .	0	1	0	 Deutschland
nordwestnews24	17:16:19	18.11.2017	Bremen	#metronom: 81928 Bremen Hbf → Hamburg Hbf hat in Klecken (planmäßig 17:03) +11 min. Grund: Überholung durch einen anderen Zug .	0	1	0	 Deutschland
dezentsad	17:16:44	18.11.2017		"Alter. 
Grüße gehen nicht raus an die deutsche Bahn. “Oberleitungsschaden” auf Gleis 13, deswegen geht Gleis 11 auc… https://t.co/yLUroBxMnu"	0	1	0	comfort zone
metronom4me	17:17:02	18.11.2017		82822 Göttingen → Uelzen hat in Celle (planmäßig 17:05) +10 min. Grund: Überholung durch einen anderen Zug .	0	1	0	Uelzen, Niedersachsen, Germany
DoerteD	17:17:08	18.11.2017		RT @NahverkehrHH: Läuft gerade bei der #Bahn im Raum #Hamburg (Foto: Bundespolizei) #HVV https://t.co/EySG04sRi0 https://t.co/b2RAlKmYyR	0	1	0	
momoguckt	17:17:42	18.11.2017		"Und Natürlich ist ein Vollirrer in der Bahn.
Natürlich.

*atmetinTüte"	0	1	0	
BlueSea1964	17:17:43	18.11.2017		RT @Enterprise1010: @BlueSea1964 Like what happened in Benghazi and where are dem missing emails and what’s the deal about the uranium… 	0	1	0	
metronom4me	17:18:02	18.11.2017		81928 Bremen Hbf → Hamburg Hbf hat in Klecken (planmäßig 17:04) +12 min. Grund: Überholung durch einen anderen Zug .	0	1	0	Uelzen, Niedersachsen, Germany
Hotalando	17:18:21	18.11.2017	Niedersachsen	Nach einer abenteuerlichen Fahrt mit der DB, endlich im Kino und auch noch früh genug. Hoffentlich komm ich besser heim als nach Pokémon.	0	1	0	 Deutschland
AnjaMeyer466	17:18:23	18.11.2017		RT @Einzelfallinfos: #Hamburg: Betrunkener namibischer Asylbewerber beschimpft DB-Mitarbeiterin aufs Übelste und bewirft sie mit Blument… 	0	1	0	
bahnbilder	17:18:37	18.11.2017		Diverse PKW + SUV Modell von AUDI bei der Auslieferung per bahn Richtung Pol #karow900de https://t.co/4ZWbYbaL3u https://t.co/RLRjedDykB	0	1	0	Berlin
die_kathy	17:18:41	18.11.2017		"@rmky_16 In den asiatischen Ländern ist es halt in manchen Regionen anders 😉
Hab da ja Verständnis wenn ich davon a… https://t.co/1I0lMrXpX8"	0	1	0	
GeorgAlbrecht1	17:19:28	18.11.2017		RT @NahverkehrHH: Läuft gerade bei der #Bahn im Raum #Hamburg (Foto: Bundespolizei) #HVV https://t.co/EySG04sRi0 https://t.co/b2RAlKmYyR	1	1	0	Hamburg (zztl Potsdam/ Berlin)
silberpagode	17:19:35	18.11.2017	Hamburg	RT @Hamburg_Pride: Unser Motto für den Hamburg Pride 2018: „Freie Bahn für Genderwahn!“	0	1	0	 Deutschland
Regio_NRW	17:20:01	18.11.2017		#RE11 Teilausfall ab #Hamm (Westf.) Hbf (17:57) über #Dortmund Hbf (18:21) &gt; #Essen Hbf (18:46). Störung am Zug	0	1	0	Düsseldorf
metronom4me	17:20:02	18.11.2017		81928 Bremen Hbf → Hamburg Hbf hat in Hittfeld (planmäßig 17:08) +12 min. Grund: Überholung durch einen anderen Zug .	0	1	0	Uelzen, Niedersachsen, Germany
metronom4me	17:20:02	18.11.2017		82822 Göttingen → Uelzen hat in Celle (planmäßig 17:06) +11 min. Grund: Überholung durch einen anderen Zug .	0	1	0	Uelzen, Niedersachsen, Germany
metronom_RE2	17:20:03	18.11.2017		82822 Göttingen → Uelzen hat in Celle (planmäßig 17:06) +11 min. Grund: Überholung durch einen anderen Zug .	0	1	0	
DB_RegioNDS	17:20:37	18.11.2017	Region Hannover	#RE9 #Hannover(17:20)→#Norddeich Mole. Die Abfahrt verzögert sich um ca.10-15 min. Grund: Fahrzeugstörung / Wagenmeister am Zug.	0	1	0	 Niedersachsen
Gedankenrausch1	17:20:49	18.11.2017		RT @Heinrich_Krug: Sie kommen aus Hamburg? Schöne Stadt, fahren Sie abends mit der S-Bahn, ich meine alleine? Wenn nein würde mich der… 	0	1	0	Deutschland
Thalestria	17:21:12	18.11.2017	Trier	RT @ingwerbaer1: Weiss man schon, ob #Dobrindt wieder Verkehrsminister wird , damit weitere vier Jahre für den #ÖPNV, die Bahn verlo… 	0	1	0	 Rheinland-Pfalz
Horst1941	17:21:17	18.11.2017		RT @Einzelfallinfos: #Hamburg: Betrunkener namibischer Asylbewerber beschimpft DB-Mitarbeiterin aufs Übelste und bewirft sie mit Blument… 	0	1	0	
nordwestnews24	17:21:26	18.11.2017	Bremen	#metronom: 82822 Göttingen → Uelzen hat in Celle (planmäßig 17:05) +10 min. Grund: Überholung durch einen anderen Zug .	0	1	0	 Deutschland
nordwestnews24	17:21:27	18.11.2017	Bremen	#metronom: 81928 Bremen Hbf → Hamburg Hbf hat in Klecken (planmäßig 17:04) +12 min. Grund: Überholung durch einen anderen Zug .	0	1	0	 Deutschland
nordwestnews24	17:21:29	18.11.2017	Bremen	#metronom: 81928 Bremen Hbf → Hamburg Hbf hat in Hittfeld (planmäßig 17:08) +12 min. Grund: Überholung durch einen anderen Zug .	0	1	0	 Deutschland
nordwestnews24	17:21:30	18.11.2017	Bremen	#metronom: 82822 Göttingen → Uelzen hat in Celle (planmäßig 17:06) +11 min. Grund: Überholung durch einen anderen Zug .	0	1	0	 Deutschland
vanderKreet	17:21:43	18.11.2017	Offenbach am Main	RT @ingwerbaer1: Weiss man schon, ob #Dobrindt wieder Verkehrsminister wird , damit weitere vier Jahre für den #ÖPNV, die Bahn verlo… 	0	1	0	 Deutschland
1892_Cherry147	17:22:41	18.11.2017	Berlin	Na toll, M1 in 23 min. und die u-bahn is auch grad wach... Ich dachte, ihr liebt mich.. #weilwirdichlieben 😜	0	1	0	 Deutschland
Joemino	17:22:52	18.11.2017		BPOL-HH: Zwei Promille:Mann bespuckt DB-Mitarbeiter u schlägt Bundespolizisten gegen den Kopf-   https://t.co/KVjMNPsrWE	0	1	0	Schweiz
Der_Gregor	17:23:01	18.11.2017	Wien	"Off The Rails - 9.12. 13:00 Top Kino 
Der mit Asperger diagnostizierte Darius den Großteil seiner Zeit im U-Bahn-Sy… https://t.co/RGZTm87MH8"	0	1	0	 Österreich
SoftwareFuzzy	17:23:48	18.11.2017		"RT @F_von_Steiner: Also, nur für die, die wirklich helfen wollen, wenn es in der #Bahn oder am #Bahnhof mal brenzlig wird...
Wer Zweif… "	0	1	0	Wrong Planet
metronom4me	17:24:02	18.11.2017		81928 Bremen Hbf → Hamburg Hbf hat in Hittfeld (planmäßig 17:08) +13 min. Grund: Überholung durch einen anderen Zug .	0	1	0	Uelzen, Niedersachsen, Germany
erixxinfo	17:24:03	18.11.2017		Zug 81575 von Braunschweig Hbf nach Goslar verkehrt heute mit 11 min Verspätung ab Goslar (planmäßige Abfahrt 17:12). Grund: Überholung	0	1	0	
erixxinfo	17:24:03	18.11.2017		durch einen anderen Zug .	0	1	0	
Nougatmaus71	17:24:17	18.11.2017	Hannover	@HAZ Das musste ja irgendwann passieren und wirds immer wieder...wirklich bei JEDER Fahrt, die ich mit diesen beide… https://t.co/kKGE3UDlgZ	0	1	0	 Deutschland
LittleHotaruG	17:24:32	18.11.2017		Also der Bahnhof hat zwei Gleise und mein Zug kommt auf Gleis drei... Könnte etwas Problematisch werden	0	1	0	LuxusPappkarton
claudiobickel98	17:25:04	18.11.2017		I'm at DB Lounge in Leipzig https://t.co/A7ntUmBqUb	0	1	0	Hirschberg an der Bergstraße
johnnybravo3333	17:25:04	18.11.2017		RT @anna_IIna: Zwei Promille: 35-jähriger Asylwerber bespuckt DB-Mitarbeiter und schlägt Bundespolizisten gegen den Kopf. Kurze Ge… 	0	1	0	
VIZ_Berlin	17:25:05	18.11.2017		Ab ca. 18:00 Uhr kann es wegen einer Veranstaltung in der Max-Schmeling-Halle (#PrenzlauerBerg) im Bereich Schönhau… https://t.co/A7fLGFWltl	0	1	0	Berlin
Brax_59	17:25:06	18.11.2017		RT @Bugspriet: Bitte nicht... das mit dem nicht mehr ehrenamtlich möglichen Betrieb von historischen Traditionsschiffen hat er ja… 	0	1	0	Deutschland
xKarenina	17:25:44	18.11.2017		"RT @Grolmori: Teenager im Zug belauscht:

„Arbeit ist voll krass. Da muss man ja 40 Stunden in der Woche hin.“

„Dafür hast du di… "	0	1	0	Germany
nordwestnews24	17:26:12	18.11.2017	Bremen	#metronom: 81928 Bremen Hbf → Hamburg Hbf hat in Hittfeld (planmäßig 17:08) +13 min. Grund: Überholung durch einen anderen Zug .	0	1	0	 Deutschland
bahnbilder	17:26:14	18.11.2017		Kurz vor dem Passieren eines ohne Schranken und Lichtzeichen ausgestatteten Bahnübergangs für Fußgänger in Aguda be… https://t.co/Rw8zhzqf9c	0	1	0	Berlin
Verquer0705	17:26:35	18.11.2017		"6jähriges Mädel mit „I Love Bacon“ in der Bahn. 

Fühl ich Schwester."	0	1	0	Heidelberg 
metronom4me	17:27:02	18.11.2017		82822 Göttingen → Uelzen hat in Eschede (planmäßig 17:15) +11 min. Grund: Überholung durch einen anderen Zug .	0	1	0	Uelzen, Niedersachsen, Germany
nordwestnews24	17:27:15	18.11.2017	Bremen	#erixxinfo: Zug 81575 von Braunschweig Hbf nach Goslar verkehrt heute mit 11 min Verspätung ab Goslar (planmäßige A… https://t.co/9PO4X7UPOS	0	1	0	 Deutschland
nordwestnews24	17:27:15	18.11.2017	Bremen	#erixxinfo: durch einen anderen Zug .	0	1	0	 Deutschland
Kitkarte	17:27:24	18.11.2017		@KunibertRandolf ich hätt dich ausm zug geboxt	0	1	0	Frankfurt 4.11.17
Su_sann_e	17:27:39	18.11.2017	Berlin	@BernhardPoetter Ich hoffe, diese Glückssträhne hielt an!#Bahn #WelcomeBack	0	1	0	 Deutschland
metronom4me	17:28:01	18.11.2017		81928 Bremen Hbf → Hamburg Hbf hat in Hamburg-Harburg (planmäßig 17:13) +14 min. Grund: Überholung durch einen anderen Zug .	0	1	0	Uelzen, Niedersachsen, Germany
diggadugger	17:28:34	18.11.2017	Berlin	RT @ingwerbaer1: Weiss man schon, ob #Dobrindt wieder Verkehrsminister wird , damit weitere vier Jahre für den #ÖPNV, die Bahn verlo… 	0	1	0	 Deutschland
Willi1887	17:28:48	18.11.2017		@iverbpunkt @NahverkehrHH @HVVStoerungen Andere nennen es elektrischen Stuhl im elektrischen Zug 😎	0	1	0	Heidelberg
bahnbilder	17:29:11	18.11.2017		Wie bereits beim genaueren Hinschauen auf den hinteren Triebwagenteil des vorherigen Bildes zu sehen ist, schließt… https://t.co/7jqCjNEjU8	0	1	0	Berlin
Katjastrophe123	17:29:23	18.11.2017		Kann mir jemand sagen warum die scheiß Bahn so heiß sein muss	0	1	0	
__FeelItAll	17:29:52	18.11.2017	Frankfurt am Main	Fährt noch jemand mit der Bahn zur Halle? #DMBerlin	0	1	0	 Deutschland
metronom4me	17:30:02	18.11.2017		81928 Bremen Hbf → Hamburg Hbf hat in Hamburg-Harburg (planmäßig 17:14) +14 min. Grund: Überholung durch einen anderen Zug .	0	1	0	Uelzen, Niedersachsen, Germany
metronom_RE2	17:30:03	18.11.2017		82822 Göttingen → Uelzen hat in Eschede (planmäßig 17:15) +11 min. Grund: Überholung durch einen anderen Zug .	0	1	0	
Regio_NRW	17:30:14	18.11.2017		"@dadebz Das dürfte natürlich nicht vorkommen 😟.
Der Zug hatte zuerst in Köln und dann in Neuss mehrere Zugfolgen 🙄."	0	1	0	Düsseldorf
WillyUrs	17:30:24	18.11.2017		"RT @barfi_news: #NewsBasel Riesige Panton-Lampe nach dreissig Jahren wieder zugänglich: Das Original eines Originals

https://t.co/RLydC1Ps…"	0	1	0	
Marina_Ilona	17:30:25	18.11.2017		RT @VIZ_Berlin: Ab ca. 18:00 Uhr kann es wegen einer Veranstaltung in der Max-Schmeling-Halle (#PrenzlauerBerg) im Bereich Schönhau… 	0	1	0	Berlin-Kreuzberg
Kersten_Artus	17:30:51	18.11.2017	Eimsbüttel	I love you all 💕 💗 ❤️ #pride https://t.co/isiyePwFmk	0	1	0	 Hamburg
nordwestnews24	17:31:07	18.11.2017	Bremen	#metronom: 82822 Göttingen → Uelzen hat in Eschede (planmäßig 17:15) +11 min. Grund: Überholung durch einen anderen Zug .	0	1	0	 Deutschland
nordwestnews24	17:31:08	18.11.2017	Bremen	#metronom: 81928 Bremen Hbf → Hamburg Hbf hat in Hamburg-Harburg (planmäßig 17:13) +14 min. Grund: Überholung durch einen anderen Zug .	0	1	0	 Deutschland
nordwestnews24	17:31:09	18.11.2017	Bremen	#metronom: 81928 Bremen Hbf → Hamburg Hbf hat in Hamburg-Harburg (planmäßig 17:14) +14 min. Grund: Überholung durch einen anderen Zug .	0	1	0	 Deutschland
Woxl0r	17:31:12	18.11.2017		@Sebastian20 Fahre ich hingegen meinen besten Kumpel in Köln besuchen, komm ich bei ner 15min U Bahn Fahrt schon mi… https://t.co/HSfqug8WkV	0	1	0	Safespace
stoerticker	17:31:14	18.11.2017		[S-Bahn M]  3. Update S 7 #Wolfratshausen: Weiterhin #Ersatzverkehr mit #Bus und #Taxis   +++ https://t.co/iriuE78apZ	0	1	0	http://app.stoerticker.de
BaumersD	17:31:16	18.11.2017		RT @NahverkehrHH: Läuft gerade bei der #Bahn im Raum #Hamburg (Foto: Bundespolizei) #HVV https://t.co/EySG04sRi0 https://t.co/b2RAlKmYyR	0	1	0	Duisburg
marahdiegeile	17:31:16	18.11.2017		@coolSilasssssss was das für ne bahn, noch nie solche hässlichen sitze gesehen in 76	0	1	0	in dieses café
hesti5759	17:31:17	18.11.2017		RT @Einzelfallinfos: #Hamburg: Betrunkener namibischer Asylbewerber beschimpft DB-Mitarbeiterin aufs Übelste und bewirft sie mit Blument… 	0	1	0	
MaxiBockhorni	17:31:44	18.11.2017		I'm at Maison M&amp;M in Cham, Zug https://t.co/QCIqYsvHIg	0	1	0	
GenialeGioi	17:31:44	18.11.2017		"RT @Grolmori: Teenager im Zug belauscht:

„Arbeit ist voll krass. Da muss man ja 40 Stunden in der Woche hin.“

„Dafür hast du di… "	0	1	0	
Knuddelbacke	17:32:20	18.11.2017		RT @anna_IIna: Zwei Promille: 35-jähriger Asylwerber bespuckt DB-Mitarbeiter und schlägt Bundespolizisten gegen den Kopf. Kurze Ge… 	0	1	0	Berlin Grünau
CreepyRhode	17:32:32	18.11.2017		Level Japan https://t.co/Pi26GKTlkR	0	1	0	
ellecome222	17:32:38	18.11.2017		RT @Einzelfallinfos: #Hamburg: Betrunkener namibischer Asylbewerber beschimpft DB-Mitarbeiterin aufs Übelste und bewirft sie mit Blument… 	0	1	0	
metronom4me	17:33:02	18.11.2017		82822 Göttingen → Uelzen hat in Unterlüß (planmäßig 17:22) +11 min. Grund: Überholung durch einen anderen Zug .	0	1	0	Uelzen, Niedersachsen, Germany
DrKassandraPari	17:33:06	18.11.2017		"اقتصاد
تکذیب تحریم شعبه فرانکفورت بانک سپه https://t.co/o2dpOm08Ck"	0	1	0	FORTITER inRE SUAVITER  inMODO
AChrisToThePast	17:33:29	18.11.2017		Ich bin ganz ohne Zweifel der KING OF NAP. Ohne Alkoholisierung in der U-Bahn einschlafen, bei jedem abbiegen und b… https://t.co/OYZM27U4vt	0	1	0	
Scoopic	17:33:29	18.11.2017	Hamburg	RT @Kersten_Artus: I love you all 💕 💗 ❤️ #pride https://t.co/isiyePwFmk	0	1	0	 Germany
JohnKosterDE	17:33:50	18.11.2017		RT @anna_IIna: Zwei Promille: 35-jähriger Asylwerber bespuckt DB-Mitarbeiter und schlägt Bundespolizisten gegen den Kopf. Kurze Ge… 	0	1	0	
Regio_Mitte	17:33:53	18.11.2017		#RE5 #Wesel(15:06)-&gt;#Koblenz(17:42) aktuell 43 Min. später. Zug hält zusätzlich in #Weißenthurm(17:33+43). Ausfall… https://t.co/Vx9QMBuAbg	0	1	0	Ludwigshafen am Rhein
metronom_RE2	17:35:03	18.11.2017		82822 Göttingen → Uelzen hat in Unterlüß (planmäßig 17:22) +11 min. Grund: Überholung durch einen anderen Zug .	0	1	0	
FAMAB	17:35:13	18.11.2017		"(db) Patrick Jung von der jungbauten GmbH im Interview.

Jetzt Tickets für den FAMAB AWARD 2017 - Be Connected!... https://t.co/SXLRIENuho"	0	1	0	Rheda-Wiedenbrück
Mohnstrudel	17:35:15	18.11.2017		RT @ajkozissou: wer auf keiner akrobatik universität war hat auf dem flixbus klo nichts verloren	1	0	0	Wien/Vienna/Beč/Беч
de_nudge	17:35:18	18.11.2017	Leipzig	#DeutscheBahn zeigt gleichen ICE auf Gleis 1 und 2 an. Ist das der versprochene Mehrwert?	0	1	0	 Germany
Boelscheline	17:35:19	18.11.2017		RT @Joemino: BPOL-HH: Zwei Promille:Mann bespuckt DB-Mitarbeiter u schlägt Bundespolizisten gegen den Kopf-   https://t.co/KVjMNPsrWE	0	1	0	
Willi1887	17:35:21	18.11.2017		@krissi187 Bahn wieder kaputt??	0	1	0	Heidelberg
DB_Bahn	17:35:36	18.11.2017		"@dmanduzio Dann bitte direkt an unseren Online-Service wenden: fahrkartenservice@bahn.de Der Prozess der ""regulären… https://t.co/PZrCJrELcP"	0	1	0	Frankfurt
Chris_o___O	17:35:45	18.11.2017		I'm at DB Fernverkehr AG, ICE Werk in München https://t.co/o4q7MNIZxI	0	1	0	Nürnberg / Görlitz 
DerSteuerzahler	17:35:49	18.11.2017		RT @anna_IIna: Zwei Promille: 35-jähriger Asylwerber bespuckt DB-Mitarbeiter und schlägt Bundespolizisten gegen den Kopf. Kurze Ge… 	0	1	0	
pflegefrau	17:36:08	18.11.2017		RT @Einzelfallinfos: #Hamburg: Betrunkener namibischer Asylbewerber beschimpft DB-Mitarbeiterin aufs Übelste und bewirft sie mit Blument… 	0	1	0	Buntland
nordwestnews24	17:36:15	18.11.2017	Bremen	#metronom: 82822 Göttingen → Uelzen hat in Unterlüß (planmäßig 17:22) +11 min. Grund: Überholung durch einen anderen Zug .	0	1	0	 Deutschland
tischnachbar	17:36:43	18.11.2017		RT @Hamburg_Pride: Unser Motto für den Hamburg Pride 2018: „Freie Bahn für Genderwahn!“	0	1	0	Napoli  //  Europa
JorindaPlushies	17:36:51	18.11.2017		RT @EllyNattdis: Du bist nicht gothic, bis du mit deinem Raben in der u-Bahn fährst. 🖤🌹🖤 https://t.co/wfasNrFc3y	0	1	0	Lancre
PPerformmance	17:36:56	18.11.2017		@BurkhartLensing DB Cargo transportiert auch Braun- und Steinkohle und Uran, deswegen darf Cargo auch den Strom aus… https://t.co/3vgMlLVqTW	0	1	0	
KatesDays	17:37:15	18.11.2017		"RT @Grolmori: Teenager im Zug belauscht:

„Arbeit ist voll krass. Da muss man ja 40 Stunden in der Woche hin.“

„Dafür hast du di… "	0	1	0	
Regio_Mitte	17:37:24	18.11.2017		#RE5 fällt ab #Koblenz(18:16) &amp; #Koblenz-#Stadtmitte(18:18) aus. Zug beginnt in #Weißenthurm(18:25)-&gt;#Wesel(20:54).… https://t.co/IN1wG08VG3	0	1	0	Ludwigshafen am Rhein
Marina_Ilona	17:37:39	18.11.2017		RT @bzberlin: Mann will Gleise überqueren und wird von U-Bahn schwer verletzt https://t.co/tY2hokM7Dk https://t.co/klMDPqSLVz	0	1	0	Berlin-Kreuzberg
deutschrap_420	17:37:55	18.11.2017		ich soll von prag nach dortmund mit zug fahren okay ne danke	0	1	0	zuhause
rubberduckweb	17:37:58	18.11.2017		Wahnsinn, hier in der S-Bahn trinken zwei Mädels BubbleTea, das Zeug habe ich sonst seit Jahren schon nicht mehr ge… https://t.co/7Q3YGVFB2j	0	1	0	braunschweig
der_trader_at	17:38:27	18.11.2017		Deutsche Bahn stellt „Ideenzug“ vor: Fitnessstudio, Konsole und Massage – so sieht der Zug der Zukunft aus https://t.co/sgR9Aeej4d	0	1	0	Frankfurt
metronom4me	17:39:01	18.11.2017		81928 Bremen Hbf → Hamburg Hbf hat in Hamburg Hbf (planmäßig 17:23) +16 min. Grund: Überholung durch einen anderen Zug .	0	1	0	Uelzen, Niedersachsen, Germany
cseidl2	17:39:43	18.11.2017	Zürich	@slumberknut @zeitonline Die U-Bahn in Zürich war ein Unfug, der zum Glück unterblieben ist. Dafür bekam später die… https://t.co/Za7P4nIL2C	0	1	0	 aber aus Österreich
RolfMecke	17:39:58	18.11.2017	NRW	Noch wenige Tage lang können Fahrgäste die Vorschläge der EU-Kommission zur Änderung der Fahgastrechte im… https://t.co/cSfV7hkSVk	0	1	0	 Goch
metronom4me	17:40:01	18.11.2017		82822 Göttingen → Uelzen hat in Suderburg (planmäßig 17:29) +10 min. Grund: Überholung durch einen anderen Zug .	0	1	0	Uelzen, Niedersachsen, Germany
metronom_RE2	17:40:03	18.11.2017		82822 Göttingen → Uelzen hat in Suderburg (planmäßig 17:29) +10 min. Grund: Überholung durch einen anderen Zug .	0	1	0	
DtvWirtschaft	17:40:14	18.11.2017		Douglas plant „Beauty-Waggons“ in Zügen der Deutschen Bahn https://t.co/eozd4QzTQz	0	1	0	Deutschland
DieNachrichten	17:40:20	18.11.2017		Douglas plant „Beauty-Waggons“ in Zügen der Deutschen Bahn https://t.co/vfQBLoHKgb #DieNachrichten #DieWelt	0	1	0	
mittekid	17:40:20	18.11.2017		@DB_Bahn Hallo, meine mit 1.-Klasse-Gutschein gebuchte Fahrt fährt jetzt früher als geplant, sodass ich den Zug nic… https://t.co/Wf4n4Ke0QF	0	1	0	Berlin
nordwestnews24	17:41:18	18.11.2017	Bremen	#metronom: 81928 Bremen Hbf → Hamburg Hbf hat in Hamburg Hbf (planmäßig 17:23) +16 min. Grund: Überholung durch einen anderen Zug .	0	1	0	 Deutschland
nordwestnews24	17:41:19	18.11.2017	Bremen	#metronom: 82822 Göttingen → Uelzen hat in Suderburg (planmäßig 17:29) +10 min. Grund: Überholung durch einen anderen Zug .	0	1	0	 Deutschland
